id,screenshots
13139,"['https://media.rawg.io/media/screenshots/e0c/e0c00671db0f8b5fc32613db2fc7f760.jpg', 'https://media.rawg.io/media/screenshots/d64/d6446ca446a7646cb1d63981aa3c069f.jpg', 'https://media.rawg.io/media/screenshots/bb5/bb54181848b40974dec244904459e059.jpg', 'https://media.rawg.io/media/screenshots/0ae/0ae2a658d958325dcaf7027ede0bcc57.jpg']"
14153,"['https://media.rawg.io/media/screenshots/2cc/2cc7c72f75a8681e868bea6181bb14ae.jpg', 'https://media.rawg.io/media/screenshots/67f/67f5443d882360aedc3266f90638c07f.jpg', 'https://media.rawg.io/media/screenshots/24f/24f982b8e43c0c42ba9ce4c4885e4579.jpg', 'https://media.rawg.io/media/screenshots/ce5/ce53ed18df9c013c114b8bf7d07e1231.jpg']"
17098,"['https://media.rawg.io/media/screenshots/1fe/1fe57764d4676888ee5aaf70e7dc9604.jpg', 'https://media.rawg.io/media/screenshots/eda/edae8dcf8de2fbd276a8231585828703.jpg', 'https://media.rawg.io/media/screenshots/ee1/ee130896e2896014407b5941a8366779.jpg', 'https://media.rawg.io/media/screenshots/8b0/8b0deb4c527ecaea5b41acd0d607a010.jpg']"
20121,"['https://media.rawg.io/media/screenshots/491/49106b1b19f9649bcc9043e6ccbc9fae.jpg', 'https://media.rawg.io/media/screenshots/e99/e99db4d6aa0759d9872f353ca8476990.jpg', 'https://media.rawg.io/media/screenshots/b97/b97a2d4d1b3dd4a80939a383e056d329.jpg', 'https://media.rawg.io/media/screenshots/a16/a16e605301a059d38674e3af1686a711.jpg']"
370216,"['https://media.rawg.io/media/screenshots/248/2484e38983ce4becdf81aaf3ae8a58f5.jpg', 'https://media.rawg.io/media/screenshots/4d8/4d89a58a07bb104290cb0ef7cd97f635.jpg', 'https://media.rawg.io/media/screenshots/4b4/4b4c99a07cafdd1e643a6dfab220cfce.jpg', 'https://media.rawg.io/media/screenshots/e31/e31ea9d65b8e55ae99ccb4384fe4f4ee.jpg']"
491512,"['https://media.rawg.io/media/screenshots/8e2/8e21fb8c27fbba5d61e8d27189734a40.jpg', 'https://media.rawg.io/media/screenshots/130/130dcfd3211425c6dcbcc6b2a743c161.jpg', 'https://media.rawg.io/media/screenshots/4c4/4c47442e63e1d2542f96dfb75c5f716b.jpg', 'https://media.rawg.io/media/screenshots/df2/df2750792374ad19f69c3711b57aa296.jpg']"
17881,"['https://media.rawg.io/media/screenshots/a56/a5640e780c7a479d555b358f378910f4.jpg', 'https://media.rawg.io/media/screenshots/b64/b6477025fbe73efb9ea89ab134bcb0b6.jpg', 'https://media.rawg.io/media/screenshots/7ca/7cac7b0479de8ae80b4e4cdb418ac1d7.jpg', 'https://media.rawg.io/media/screenshots/4f7/4f76cdf295bea04d4601b18a1fab344f.jpg']"
21616,"['https://media.rawg.io/media/screenshots/4ba/4ba41352b732f02ad28b7efff14f5a94.jpg', 'https://media.rawg.io/media/screenshots/cb5/cb508c9594a8fc839873ba360e24ee7b.jpg', 'https://media.rawg.io/media/screenshots/074/074385f6f6a8df0ffe542e4458215a8b.jpg', 'https://media.rawg.io/media/screenshots/3b5/3b54c5f99af59f0964c96a3d9af1503f.jpg']"
16508,"['https://media.rawg.io/media/screenshots/6ac/6acefce7b16ec367dcb832ef47dbd43a.jpg', 'https://media.rawg.io/media/screenshots/1ed/1ed934bd7cfd5ea99a278f1de4e0f041.jpg', 'https://media.rawg.io/media/screenshots/4da/4da9c0c3cf763dc81173808f2ce3a832.jpg', 'https://media.rawg.io/media/screenshots/c6c/c6c7e10b66791d2b95b694b470e64cd1.jpg']"
16220,"['https://media.rawg.io/media/screenshots/e90/e9007f8d23cc5b40f8ad2aee7f63c727.jpg', 'https://media.rawg.io/media/screenshots/c6a/c6a8fdb7e99ad46dc7ad01e812740fee.jpg', 'https://media.rawg.io/media/screenshots/bc6/bc6c191f47ffe01d1b4f14bd5f6bc9cd.jpg', 'https://media.rawg.io/media/screenshots/ba2/ba203ed5e9bd80b538124b42c4a32366.jpg']"
375282,"['https://media.rawg.io/media/screenshots/7e2/7e2887b1cf01e6637f417eb1c008a298.jpg', 'https://media.rawg.io/media/screenshots/d76/d769da6d42ec40c3d097736cab94f400.jpg', 'https://media.rawg.io/media/screenshots/8f9/8f9e0a1c442d5d5a9019c9cc7b5c253b.jpg', 'https://media.rawg.io/media/screenshots/e8b/e8b6547a3d4d6f42d12f019d31d2dcc2.jpg']"
37032,"['https://media.rawg.io/media/screenshots/c2e/c2e7edfd28273aeb8122e42ff4d2de68.jpg', 'https://media.rawg.io/media/screenshots/d41/d416dc2be30223c022a950cef70a1a00.jpg', 'https://media.rawg.io/media/screenshots/33c/33c1799f176b4ca6028567c022538f3e.jpg', 'https://media.rawg.io/media/screenshots/71b/71ba46f2aea37dd7be9363098aac076e.jpg']"
9667,"['https://media.rawg.io/media/screenshots/bc7/bc770336ebfd8225cd229e18b7415186.jpg', 'https://media.rawg.io/media/screenshots/500/5004c4a3315c5914689f9c0cdbbe0fae.jpg', 'https://media.rawg.io/media/screenshots/bf3/bf3f0b773423dbcdd1c0f861ece8e0f6.jpg', 'https://media.rawg.io/media/screenshots/5e0/5e0c1cf595d8af1c6fe3702d27d1316f.jpg']"
18296,"['https://media.rawg.io/media/screenshots/9f6/9f69116e0291e6e1c04d8190c883cdca.jpg', 'https://media.rawg.io/media/screenshots/2ef/2ef1bbfdde9986554eeff930e2409fb0.jpg', 'https://media.rawg.io/media/screenshots/782/782a932b9420d76243ce5ef092d53d24.jpg', 'https://media.rawg.io/media/screenshots/ef4/ef408ff5c7e74d59b99086e1ac3dabd9.jpg']"
13591,"['https://media.rawg.io/media/screenshots/c8b/c8bb9b0f53e9425da7a5d86c60ec46db.jpg', 'https://media.rawg.io/media/screenshots/fa2/fa25de31a75be037e6455cd8a03279b0.jpg', 'https://media.rawg.io/media/screenshots/599/5994243ea37518fe986fd0cc8b5b9398.jpg', 'https://media.rawg.io/media/screenshots/9c3/9c38cd3381d5c8e16f303db9850311e6.jpg']"
13716,"['https://media.rawg.io/media/screenshots/2fc/2fc5ee4cb255a4674e520e21ff67d72f.jpg', 'https://media.rawg.io/media/screenshots/bcb/bcb4ec374f194aa3aae0023de5411cff.jpg', 'https://media.rawg.io/media/screenshots/776/776dbec77f7c2e5af4284bd9856baf79.jpg', 'https://media.rawg.io/media/screenshots/7d8/7d825096301f17a00d213edcd04a4410.jpg']"
46970,"['https://media.rawg.io/media/screenshots/22c/22c7dfe5741a4a01c2db71a8fad1d787.jpg', 'https://media.rawg.io/media/screenshots/aa5/aa555d0286e9dc4a758561554be00b48.jpg', 'https://media.rawg.io/media/screenshots/621/621217147634adaebc7218101d0fe369.jpg', 'https://media.rawg.io/media/screenshots/8c9/8c920de8bfd92e635e7c98b17a200c2c.jpg']"
368,"['https://media.rawg.io/media/screenshots/1a2/1a2720fafc189b77a4e7d7c824167c7e.jpg', 'https://media.rawg.io/media/screenshots/0ed/0eda60d58a98950a21d0f285e8840f87.jpg', 'https://media.rawg.io/media/screenshots/d0d/d0d4c0a8c7357e5ea8152a873d31cd1c.jpg', 'https://media.rawg.io/media/screenshots/432/43217495de1e4d721cef98249edf4edb.jpg']"
17634,"['https://media.rawg.io/media/screenshots/b9a/b9a1a1bb6ed5ffdf5fb51bc96549f1f7.jpg', 'https://media.rawg.io/media/screenshots/2e5/2e5ee2775b2c0e91ff5cc1d8907e4154.jpg', 'https://media.rawg.io/media/screenshots/558/5584c967dc3bf73bbbc64a7739f6c7d6.jpg', 'https://media.rawg.io/media/screenshots/81b/81bfeb996a77a669364eb00e272c525f.jpg']"
279033,"['https://media.rawg.io/media/screenshots/a71/a7133dde6f83ac1b58e8dcf4c24cdca2.jpg', 'https://media.rawg.io/media/screenshots/bf4/bf495d7a90b6e6dcbdaa5389e15b5ec7.jpg', 'https://media.rawg.io/media/screenshots/ca7/ca7ac6bdcba7bced90dc77d8f534a668.jpg', 'https://media.rawg.io/media/screenshots/27c/27c58f1812802c2b77d3ff2e39ad8cfe.jpg']"
18675,"['https://media.rawg.io/media/screenshots/100/100d8aeabf86f7c7e3e8e6ec1a3611cf.jpg', 'https://media.rawg.io/media/screenshots/440/440297f7470dc126b6779efcb1598fbe.jpg', 'https://media.rawg.io/media/screenshots/4d6/4d69b8bb102afe23573567116c60b099.jpg', 'https://media.rawg.io/media/screenshots/2bc/2bc634062ba9cc4169cfc66ef7e4a894.jpg']"
19755,"['https://media.rawg.io/media/screenshots/2c1/2c12ef56b4f704dd59931ad0ff756537.jpg', 'https://media.rawg.io/media/screenshots/70c/70cdc340de9be88950fbc80fdae59ddc.jpg', 'https://media.rawg.io/media/screenshots/061/061a65998f8446aedf33ffe5e1db1ae9.jpg', 'https://media.rawg.io/media/screenshots/3f4/3f432af1f85ca2cf98af38d4161c81e1.jpg']"
1055,"['https://media.rawg.io/media/screenshots/583/583c55558e20f450e80754c37d4d93dd.jpg', 'https://media.rawg.io/media/screenshots/8eb/8ebb2fccde90bf93497e7279516e444d.jpg', 'https://media.rawg.io/media/screenshots/f26/f26a79a6999b1e4e195ce1d05cbd885d.jpg', 'https://media.rawg.io/media/screenshots/f63/f635abb3a434712bb661b804b551888f.jpg']"
61004,"['https://media.rawg.io/media/screenshots/b77/b7760ebb91fc866abe8ebeb50566d5c7.jpg', 'https://media.rawg.io/media/screenshots/42c/42c94c07613af7fb5253594e7c6f7208.jpg', 'https://media.rawg.io/media/screenshots/781/781212cb451282fe6287c35b6309c99e.jpg', 'https://media.rawg.io/media/screenshots/6b5/6b5ec31ab857088ef0322b1265fc729d.jpg']"
60633,"['https://media.rawg.io/media/screenshots/407/4077c17a47b3cd836fcf3a19ea802c37.jpg', 'https://media.rawg.io/media/screenshots/770/77013f675061120f50dfa7cdc78c5993.jpg', 'https://media.rawg.io/media/screenshots/b48/b487a1ab4ede694c88a21e18b1b69cb7.jpg', 'https://media.rawg.io/media/screenshots/6a3/6a3174f2a14fa457b12c2253d52f6e3e.jpg']"
8093,"['https://media.rawg.io/media/screenshots/951/9519f529b6d0cb6fdf28a554b07a8ff1.jpg', 'https://media.rawg.io/media/screenshots/e88/e88f3be7b43a2b1959c713bc94d36e03.jpg', 'https://media.rawg.io/media/screenshots/32a/32aebf05819a2031db40222847620155.jpg', 'https://media.rawg.io/media/screenshots/228/2285f8cbe0aca5223007158eaea6cb9e.jpg']"
19557,"['https://media.rawg.io/media/screenshots/2b5/2b53b900b2abbf7100da52fa3a18e26a.jpg', 'https://media.rawg.io/media/screenshots/eb3/eb3da78c53bb5619eb10e16bb47db67d.jpg', 'https://media.rawg.io/media/screenshots/96b/96b95c2a05783755a74d59f5740f5f04.jpg', 'https://media.rawg.io/media/screenshots/3ca/3cad6b603a35a138c532ef044cc7db51.jpg']"
14659,"['https://media.rawg.io/media/screenshots/f08/f08c563474463badf9860be8b6f71513.jpg', 'https://media.rawg.io/media/screenshots/40a/40a568c7db9635d105ccf799b99301ac.jpg', 'https://media.rawg.io/media/screenshots/09a/09a069d6cde39d02c08b257a693a75fe.jpg', 'https://media.rawg.io/media/screenshots/391/39101ce60c5cef1e237a41503ee64daf.jpg']"
13186,"['https://media.rawg.io/media/screenshots/38d/38ddb84302dec63a1dcdef95b60004dd.jpg', 'https://media.rawg.io/media/screenshots/8d2/8d2f382439af62dfd85ec7570f00e39a.jpg', 'https://media.rawg.io/media/screenshots/ffc/ffcd02053aea9798af764e7db11ea9ff.jpg', 'https://media.rawg.io/media/screenshots/8a9/8a9fe3602424d21dd786065729731381.jpg']"
15343,"['https://media.rawg.io/media/screenshots/e4a/e4a207a76979cf40c1a1e1217315f769.jpg', 'https://media.rawg.io/media/screenshots/819/81925490daf87d7a8254cfbdec1ba6b6.jpg', 'https://media.rawg.io/media/screenshots/f99/f995994eabe068d1c3ea3648b98e39f5.jpg', 'https://media.rawg.io/media/screenshots/18c/18c596d37d200b65a0cac64b4a9999d7.jpg']"
387244,"['https://media.rawg.io/media/screenshots/b4a/b4a4cfda21e81c84adeab9539942c3d9.jpg', 'https://media.rawg.io/media/screenshots/60b/60bdebd1ed1431c69acf240acff51d8a.jpg', 'https://media.rawg.io/media/screenshots/ece/ece1458183686b06eaafbc4b6f2df7c2.jpg', 'https://media.rawg.io/media/screenshots/11f/11fb7f10b957d523f01609a3a63de484.jpg']"
570171,"['https://media.rawg.io/media/screenshots/0e3/0e377ae922ca4f7191cdaa8b2a8f74b4.jpg', 'https://media.rawg.io/media/screenshots/107/107599676effb26da0a7388e1d19d699.jpg', 'https://media.rawg.io/media/screenshots/896/89654775f96ae450b24e97ae9a8e56d6.jpg', 'https://media.rawg.io/media/screenshots/432/4325a0dce6b0355af9bd8b8319ad5002.jpg']"
257189,"['https://media.rawg.io/media/screenshots/a57/a57abe5d9646ae0222f4d3b42e0afc1d.jpg', 'https://media.rawg.io/media/screenshots/8f5/8f529dfcd593769c3fd5e7ab6fc67774.jpg', 'https://media.rawg.io/media/screenshots/5b2/5b2b750ecca79e434de55d8ba3b03a1f.jpg', 'https://media.rawg.io/media/screenshots/5d4/5d43fe0388f02f989d6afb0a9d50ad6c.jpg']"
11544,"['https://media.rawg.io/media/screenshots/f7d/f7d4b2b43e4516ac93e8db39f6538bc0.jpg', 'https://media.rawg.io/media/screenshots/297/297f9bf43558d105198977caa000ec5d.jpg', 'https://media.rawg.io/media/screenshots/41c/41cc424f2730ed319f4be8dd478d7a72.jpg', 'https://media.rawg.io/media/screenshots/ff5/ff500a452c8a7470eeff695d255c5b14.jpg']"
17992,"['https://media.rawg.io/media/screenshots/6c7/6c7a35e41e99689a792578ca059839d2.jpg', 'https://media.rawg.io/media/screenshots/677/677180afeb0a5036045416975870bdc8.jpg', 'https://media.rawg.io/media/screenshots/309/3097a807aea27264071adeaf87af1a6b.jpg', 'https://media.rawg.io/media/screenshots/775/7752293d8a92fb99330e9b0639e59ca3.jpg']"
39187,"['https://media.rawg.io/media/screenshots/fc6/fc636f6764a911f1ad77a9e8ff29f8a6.jpg', 'https://media.rawg.io/media/screenshots/dc4/dc4dd6fcb8f6828293879b7c7b89091c.jpg', 'https://media.rawg.io/media/screenshots/243/243cc220de35ad29d25dbe6b4e61baa9.jpg', 'https://media.rawg.io/media/screenshots/020/020513c49c73bfb6bf6c889834673dbb.jpg']"
980502,"['https://media.rawg.io/media/screenshots/9a8/9a8ecc33989862e3be29132189c3f7f6.jpg', 'https://media.rawg.io/media/screenshots/741/741f7625ce8adfe138b43608f1e8e01c.jpg', 'https://media.rawg.io/media/screenshots/616/616c2a598520d24c1a56d8b1aa90217b.jpg', 'https://media.rawg.io/media/screenshots/cc5/cc5951ae93265c9a3ccd550ce58fbfa8.jpg']"
992,"['https://media.rawg.io/media/screenshots/c49/c49e1e75c380eca87caf4e680254d337.jpg', 'https://media.rawg.io/media/screenshots/468/468d0f022c56e86d0857851067024328.jpg', 'https://media.rawg.io/media/screenshots/2c6/2c66e2f87be987f635cd7b6a24d271da.jpg', 'https://media.rawg.io/media/screenshots/aa1/aa1782b70250e548224bfbdd63b52493.jpg']"
16298,"['https://media.rawg.io/media/screenshots/061/061720af443e693c30c9907f33674fad.jpg', 'https://media.rawg.io/media/screenshots/30f/30f8600d668dc0ed903f343cca9285d5.jpg', 'https://media.rawg.io/media/screenshots/30e/30e2468fceb2888581b5b1b369bb4863.jpg', 'https://media.rawg.io/media/screenshots/44a/44a07e5a67d08de40f09fca87823a4f7.jpg']"
36858,"['https://media.rawg.io/media/screenshots/013/0133c9fb7869bd71554f899bed2e984f.jpg', 'https://media.rawg.io/media/screenshots/524/524411cce70614b1f489d937a4dbe2a5.jpg', 'https://media.rawg.io/media/screenshots/d6d/d6d378e18d3e14f01e6b758814ff0389.jpg', 'https://media.rawg.io/media/screenshots/315/31560a6e3ac38fd7c490a2cde98ac3d6.jpg']"
22318,"['https://media.rawg.io/media/screenshots/178/178038e001c456df7d56f1e9c1344024.jpg', 'https://media.rawg.io/media/screenshots/e88/e88b39e91c28a8d8630b9db96e1e412f.jpg', 'https://media.rawg.io/media/screenshots/bf7/bf7467e3d045c5f8ccf498481239c967.jpg', 'https://media.rawg.io/media/screenshots/275/275b1ef107c6ba305de47f0951e84897.jpg']"
14004,"['https://media.rawg.io/media/screenshots/8a3/8a3bc1206ea0c1256146cd6ab4b605b7.jpg', 'https://media.rawg.io/media/screenshots/9e8/9e88ca7c4c4dca043e50a995608478b8.jpg', 'https://media.rawg.io/media/screenshots/e7b/e7ba94c2618e02cc6936f0a1791f94cf.jpg', 'https://media.rawg.io/media/screenshots/706/7069ef0c99bfea3e88bbcb35220f40f3.jpg']"
14652,"['https://media.rawg.io/media/screenshots/6ac/6ac7ee66c8e1035ce973fcb63b8b54b3.jpg', 'https://media.rawg.io/media/screenshots/244/2445156207ed32d074d540513531942c.jpg', 'https://media.rawg.io/media/screenshots/d0f/d0fa9f5c053bf6e60054318433a4d81e.jpg', 'https://media.rawg.io/media/screenshots/18a/18a50e7d3bd9df88b3d46e601fe4f339.jpg']"
17260,"['https://media.rawg.io/media/screenshots/4f2/4f298ac1e9ae872e1f54a75d28cbc350.jpg', 'https://media.rawg.io/media/screenshots/f48/f48cb7630f57ed5e8898bd15b4d72993.jpg', 'https://media.rawg.io/media/screenshots/c85/c85e219a3f39eeeda42605cbbd0f8a19.jpg', 'https://media.rawg.io/media/screenshots/b50/b50ff820e3f113eebef95cf85b99fd9c.jpg']"
19849,"['https://media.rawg.io/media/screenshots/f9d/f9d6e13f1eb1585d574850f4930a29a5.jpg', 'https://media.rawg.io/media/screenshots/5f7/5f7a2e50bc07d4a1a34c13aadd062f1a.jpg', 'https://media.rawg.io/media/screenshots/77a/77aa3b84fd30e400e4009240df8b6911.jpg', 'https://media.rawg.io/media/screenshots/4d9/4d92604723cc9e5b72c43449ed206cd2.jpg']"
17212,"['https://media.rawg.io/media/screenshots/87b/87b05723ec90ab127e5c8bc063cf8b37.jpg', 'https://media.rawg.io/media/screenshots/943/9434da37c6a61ac7b0a8fc4e97af71e3.jpg', 'https://media.rawg.io/media/screenshots/95b/95b7b7153a81d466b6c570bb367f5662.jpg', 'https://media.rawg.io/media/screenshots/df0/df0d3792606a3301df3b00fb80ac5abe.jpg']"
571689,"['https://media.rawg.io/media/screenshots/f8f/f8fe5d9d3b4e8394abb2b7d9331489a3.jpg', 'https://media.rawg.io/media/screenshots/dd9/dd93a3cfcb24fa09d83a423feed3fbbb.jpg', 'https://media.rawg.io/media/screenshots/d59/d59c02d79a08b4dbb2bdfc759fb3d02e.jpg', 'https://media.rawg.io/media/screenshots/7c2/7c200f9b30828ffe9d1ba9c80cd83086.jpg']"
387242,"['https://media.rawg.io/media/screenshots/8f1/8f1517e780a08d79f7237d0bda9b1160.jpg', 'https://media.rawg.io/media/screenshots/3e1/3e1ce83ee0b3d7b00bd3ba7ab45b6bbf.jpg', 'https://media.rawg.io/media/screenshots/33b/33b527725440c0924d8dac675f4aa23e.jpg', 'https://media.rawg.io/media/screenshots/c25/c25fc94b6141a2f4e47ff2249eb79323.jpg']"
796094,"['https://media.rawg.io/media/screenshots/a1a/a1a1d66c34e1ed12881d10da223cd764.jpg', 'https://media.rawg.io/media/screenshots/027/027e2dc0c16d0f37e1bd1367a6d3ce89.jpg', 'https://media.rawg.io/media/screenshots/bb4/bb4c7765300db3425ae2078ef2837899.jpg', 'https://media.rawg.io/media/screenshots/bf0/bf0e98dccfff1cf62f5c866f867530df.jpg']"
34811,"['https://media.rawg.io/media/screenshots/b49/b49915b7e946c5988cc75a32ee420f86.jpg', 'https://media.rawg.io/media/screenshots/5e1/5e121075dd4c25fbb0c3c2a8abd1f288.jpg', 'https://media.rawg.io/media/screenshots/0a3/0a3383760d0f03cded971e9c51dd078d.jpg', 'https://media.rawg.io/media/screenshots/a6c/a6c592885f56f25f3c4e5489de3bc1bf.jpg']"
13368,"['https://media.rawg.io/media/screenshots/8eb/8eb565ff28ee643275dcfca9d3e5d944.jpg', 'https://media.rawg.io/media/screenshots/bff/bff611ac3f68ac8e72eb4a71a99cc5c1.jpg', 'https://media.rawg.io/media/screenshots/d46/d463e38c7b345a2c6de3d7b456c17615.jpg', 'https://media.rawg.io/media/screenshots/dca/dca7a684818e6135cd719e1645e4cc3c.jpg']"
13492,"['https://media.rawg.io/media/screenshots/2dd/2ddbf66a848776652de596632f942cfc.jpg', 'https://media.rawg.io/media/screenshots/19d/19da6eab0d350cd92b83a187c6c780ad.jpg', 'https://media.rawg.io/media/screenshots/430/430589f7dc3475afa6030b095ae35008.jpg', 'https://media.rawg.io/media/screenshots/3c9/3c9bc96bee2a87f6f67c64b86dbb5c70.jpg']"
12690,"['https://media.rawg.io/media/screenshots/a69/a695014eecd1825dd208bca6afd9dd27.jpg', 'https://media.rawg.io/media/screenshots/d44/d447802d614f2cb8a9e26f65a0d4217c.jpg', 'https://media.rawg.io/media/screenshots/017/0170108fdd0180f207c8673b2813618d.jpg', 'https://media.rawg.io/media/screenshots/dd3/dd32d41245214154d6df8e3029d69517.jpg']"
20007,"['https://media.rawg.io/media/screenshots/0bd/0bd0f228e49d618a5cc84bd01fc0d49a.jpg', 'https://media.rawg.io/media/screenshots/4ff/4ff735990b60b8e9026732142dd6a532.jpg', 'https://media.rawg.io/media/screenshots/02a/02a14f40ed18eadd0821d54a89a3f00c.jpg', 'https://media.rawg.io/media/screenshots/ee7/ee790032d7ab25de44f84fc0ca2b245f.jpg']"
14228,"['https://media.rawg.io/media/screenshots/ab5/ab5ef3ca34e5cf8e2f03a5dc4efd2d7b.jpg', 'https://media.rawg.io/media/screenshots/1c0/1c0c9666832cc3997d0cc49edb26b328.jpg', 'https://media.rawg.io/media/screenshots/109/10997e2a93081eb2f014a98ec89dabd4.jpg', 'https://media.rawg.io/media/screenshots/546/546bd206a53582aa4997a13a514ff4e7.jpg']"
62238,"['https://media.rawg.io/media/screenshots/54a/54a2df2abe8893780cbea2fa25421ae7.jpg', 'https://media.rawg.io/media/screenshots/d81/d81e1ec1a58282d48f4beb0a05e75f76.jpg', 'https://media.rawg.io/media/screenshots/723/723d232477390544d2ddee7063012d62.jpg', 'https://media.rawg.io/media/screenshots/82a/82a5a57b02a19502a828d3d2eca736e7.jpg']"
571696,"['https://media.rawg.io/media/screenshots/820/820b204d90130086f125bfe0dcac862a.jpg', 'https://media.rawg.io/media/screenshots/047/04727f27d8c512112fb8117f7f209125.jpg', 'https://media.rawg.io/media/screenshots/c95/c9546bc101e764cf18cdd414ed4f0226.jpg', 'https://media.rawg.io/media/screenshots/58e/58eee9a0a611ccbf655d331dd687eff4.jpg']"
15745,"['https://media.rawg.io/media/screenshots/b56/b56de1964a31210694754ec73239d22f.jpg', 'https://media.rawg.io/media/screenshots/798/79866832a69ee1de1195beba1e9d409a.jpg', 'https://media.rawg.io/media/screenshots/1bb/1bba1cfe15d849c7a6f0a37c43971dac.jpg', 'https://media.rawg.io/media/screenshots/a16/a16cbd671a44037f10315ce2bbf968cb.jpg']"
616690,"['https://media.rawg.io/media/screenshots/a33/a33fbad5753aa1ee972360e99e0d64a0.jpg', 'https://media.rawg.io/media/screenshots/0ca/0ca21e005a8ab6c0b94ad5582895ddf4.jpg', 'https://media.rawg.io/media/screenshots/6f5/6f581d0ad27f1b6ed0efd235ca2d9218.jpg', 'https://media.rawg.io/media/screenshots/427/42730ae9ed667a9354c9f7216b5cccaa.jpg']"
35818,"['https://media.rawg.io/media/screenshots/39b/39b58ff4f4a1bf908b1464bc9d4888bc.jpg', 'https://media.rawg.io/media/screenshots/cbf/cbf9b03af3d28a636d74b044e722ba74.jpg', 'https://media.rawg.io/media/screenshots/32e/32e08aff34f1ec2c2cc2b751426821bb.jpg', 'https://media.rawg.io/media/screenshots/3d3/3d3082857b596ad6f809898d12ed2afe.jpg']"
18079,"['https://media.rawg.io/media/screenshots/199/1996edef441ba2d2a1346a2bac467e7f.jpg', 'https://media.rawg.io/media/screenshots/f7d/f7d9cbb8aaa6afb9ecd265e8c9b51f47.jpg', 'https://media.rawg.io/media/screenshots/b67/b67f493eb61865ccaf8979750ccd9946.jpg', 'https://media.rawg.io/media/screenshots/2f8/2f82bb09843d97616404366116952642.jpg']"
19344,"['https://media.rawg.io/media/screenshots/62d/62d6ac472acbbb6792e1ced9dc432d33.jpg', 'https://media.rawg.io/media/screenshots/c46/c461c0f1a5a7c98235c8bfc1ab1a083e.jpg', 'https://media.rawg.io/media/screenshots/343/3434ebd22b755e50bc2ff1d128ffea9e.jpg', 'https://media.rawg.io/media/screenshots/f75/f75b69615c8624b2bf537cc09614014e.jpg']"
277932,"['https://media.rawg.io/media/screenshots/1d2/1d27aadd81ad353741c597aad43dd65b.jpg', 'https://media.rawg.io/media/screenshots/b81/b81cdba6227d6632f1cafc0e7d45b7a0.jpg', 'https://media.rawg.io/media/screenshots/b9a/b9a48c2bbf8c2a6ca260f88ab683d189.jpg', 'https://media.rawg.io/media/screenshots/f33/f33a2efb5982b2ef6060bb171982cd85.jpg']"
20651,"['https://media.rawg.io/media/screenshots/ddb/ddb5b64dfdcad250fcab7301db3e511f.jpg', 'https://media.rawg.io/media/screenshots/64b/64b2a5d8314f7fa0fecd151be8118315.jpg', 'https://media.rawg.io/media/screenshots/940/940dd60a0df9be4d0abb2c461160b04c.jpg', 'https://media.rawg.io/media/screenshots/1e9/1e92596524d32a185e7925787b231a4d.jpg']"
11100,"['https://media.rawg.io/media/screenshots/493/49396d324aca9cccc165f36ca4e93d88.jpg', 'https://media.rawg.io/media/screenshots/e3c/e3c96ade3b9dd15279355ac4bf577556.jpg', 'https://media.rawg.io/media/screenshots/9ad/9adf65c4bf5450a172a161fd6a0f1852.jpg', 'https://media.rawg.io/media/screenshots/7ba/7badd96609c115d249c253878555aeea.jpg']"
20355,"['https://media.rawg.io/media/screenshots/164/1643b5a9c56c62e7b1e289af567da76c.jpg', 'https://media.rawg.io/media/screenshots/584/584712c7e9c907a644cf463bb313cd5f.jpg', 'https://media.rawg.io/media/screenshots/fd7/fd7d85a77474c2583d0aeaa948a07dfa.jpg', 'https://media.rawg.io/media/screenshots/391/391d13e2e85fd56fe786670a7b438baa.jpg']"
16558,"['https://media.rawg.io/media/screenshots/f26/f266653aa976a7b23a7e63e7061198b0.jpg', 'https://media.rawg.io/media/screenshots/560/56025569292af5bc7308fd0b6a223190.jpg', 'https://media.rawg.io/media/screenshots/22b/22bb77634f6542cc31aa6cb973e2dcfe.jpg', 'https://media.rawg.io/media/screenshots/089/089f5563130bfd047abbbf49de60552f.jpg']"
11023,"['https://media.rawg.io/media/screenshots/79f/79f861eef3d46bb1da133507914b6bc5.jpg', 'https://media.rawg.io/media/screenshots/a47/a47cb8d797ff5adc9ecd413c8f70b7d6.jpg', 'https://media.rawg.io/media/screenshots/292/292d9b34c71c788778f16f0387937690.jpg', 'https://media.rawg.io/media/screenshots/4d3/4d35014584cbfa4c68ce79d787e7a3a9.jpg']"
37923,"['https://media.rawg.io/media/screenshots/0ee/0ee3dfce33b8121e71f8049d68c9d854.jpg', 'https://media.rawg.io/media/screenshots/7b1/7b145122a84c5c25cbf0649803aa92ee.jpg', 'https://media.rawg.io/media/screenshots/6a4/6a4cd169ececddac9b1595fb392e4bce.jpg', 'https://media.rawg.io/media/screenshots/6d8/6d89cdc9e531d0976c34bb396f195729.jpg']"
22872,"['https://media.rawg.io/media/screenshots/190/1906dd168459f0dc7e644652c9067964.jpg', 'https://media.rawg.io/media/screenshots/a20/a201fd1be85ed16f9c66a8492bdd5f62.jpg', 'https://media.rawg.io/media/screenshots/7e5/7e518763a8eb49fb3b516c78740c8d58.jpg', 'https://media.rawg.io/media/screenshots/60d/60d26372de8bbc9539dd283bdc0fda5c.jpg']"
